"TOA5","036_WAN","CR800","45590","CR800.Std.32.05","CPU:Acker_V2_72b.CR8","42956","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","LWmV_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","T107_C_Avg","T107_C_SOIL_Avg","VWC_Avg","EC_Max","TB20_Avg","WS_ms_Max"
"TS","RN","Deg C","%","mm","W/m^2","mV","meters/second","Deg","Deg","Deg C","","l/l","dS/m","","meters/second"
"","","Avg","Avg","Tot","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Max","Avg","Max"
"2024-01-01 00:00:00",28758,3.769,93.4,0,0.078,267.5,1.01,267.4,17.26,"NAN","NAN","NAN",0,0,2.17
"2024-01-14 17:30:00",30735,-0.406,82.5,0,0.283,266.2,2,275.5,11.18,"NAN","NAN","NAN",0,0,3.8
"2024-01-14 17:40:00",30736,-0.433,82.7,0,0.089,266.2,1.701,281.5,13.58,"NAN","NAN","NAN",0,0,3.12
"2024-01-14 17:50:00",30737,-0.443,82.7,0,0.128,266.2,1.5,278.8,15.97,"NAN","NAN","NAN",0,0,2.38
"2024-01-14 18:00:00",30738,-0.455,83.2,0,0.094,266.2,1.227,274.3,19.67,"NAN","NAN","NAN",0,0,2.46
"2024-01-14 18:10:00",30739,-0.437,83.3,0,0.05,266.2,1.368,273.2,17.96,"NAN","NAN","NAN",0,0,2.68
"2024-01-14 18:20:00",30740,-0.325,82.7,0,0.044,266.2,1.729,278.7,16.88,"NAN","NAN","NAN",0,0,3.33
"2024-01-14 18:30:00",30741,-0.118,81.1,0,0.117,266.1,1.973,272.7,11.84,"NAN","NAN","NAN",0,0,4.28
"2024-01-14 18:40:00",30742,-0.071,80.7,0,0.017,266.1,2.027,279.4,13.83,"NAN","NAN","NAN",0,0,3.51
"2024-01-14 18:50:00",30743,-0.102,80.8,0,0.144,266.1,1.664,270.9,21.93,"NAN","NAN","NAN",0,0,3.84
"2024-01-14 19:00:00",30744,-0.276,81.6,0,0.106,266.2,1.548,258.5,13.03,"NAN","NAN","NAN",0,0,3.47
"2024-01-14 19:10:00",30745,-0.434,81.9,0,0.067,266.2,1.588,273.5,21.24,"NAN","NAN","NAN",0,0,3.56
"2024-01-14 19:20:00",30746,-0.361,81.3,0,0.056,266.2,2.166,278.7,12.51,"NAN","NAN","NAN",0,0,3.93
"2024-01-14 19:30:00",30747,-0.282,80.8,0,0.111,266.2,2.261,276.7,15.39,"NAN","NAN","NAN",0,0,4.63
"2024-01-14 19:40:00",30748,-0.309,81.1,0,0.022,266.2,2.173,275,18.31,"NAN","NAN","NAN",0,0,3.57
"2024-01-14 19:50:00",30749,-0.415,81.8,0,0.156,266.2,1.779,277.8,15.48,"NAN","NAN","NAN",0,0,3.58
"2024-01-14 20:00:00",30750,-0.53,83.1,0,0.117,266.2,1.827,278.9,16.15,"NAN","NAN","NAN",0,0,3.45
"2024-01-14 20:10:00",30751,-0.525,83.8,0,0.1,266.2,1.634,272.4,20.29,"NAN","NAN","NAN",0,0,3.27
"2024-01-14 20:20:00",30752,-0.477,84.3,0,0.067,266.2,1.737,268.6,19.94,"NAN","NAN","NAN",0,0,3.66
"2024-01-14 20:30:00",30753,-0.326,84.5,0,0.128,266.2,1.945,264,14.74,"NAN","NAN","NAN",0,0,4.22
"2024-01-14 20:40:00",30754,-0.191,84.5,0,0.017,266.2,2.329,267.8,17.05,"NAN","NAN","NAN",0,0,4.49
"2024-01-14 20:50:00",30755,-0.137,84.6,0,0.111,266.2,2.387,276.3,19.05,"NAN","NAN","NAN",0,0,4.85
"2024-01-14 21:00:00",30756,-0.015,84.4,0,0.083,266.2,2.585,270.8,13.74,"NAN","NAN","NAN",0,0,5.5
"2024-01-14 21:10:00",30757,-0.015,84.7,0,0.1,266.2,2.448,273.9,19.22,"NAN","NAN","NAN",0,0,4.45
"2024-01-14 21:20:00",30758,-0.044,84.8,0,0.05,266.2,2.364,269.7,15.21,"NAN","NAN","NAN",0,0,4.73
"2024-01-14 21:30:00",30759,-0.035,84.9,0,0.094,266.2,2.641,266.2,11.24,"NAN","NAN","NAN",0,0,4.84
"2024-01-14 21:40:00",30760,0.103,84.3,0,0.028,266.2,2.754,273.2,12.62,"NAN","NAN","NAN",0,0,5.28
"2024-01-14 21:50:00",30761,0.212,84.2,0,0.156,266.2,3.075,263,13.66,"NAN","NAN","NAN",0,0,5.66
"2024-01-14 22:00:00",30762,0.299,85.5,0,0.083,266.2,3.411,267.4,10.87,"NAN","NAN","NAN",0,0,6.35
"2024-01-14 22:10:00",30763,0.214,87.5,0,0.094,266.2,2.828,265.6,12.63,"NAN","NAN","NAN",0,0,5.84
"2024-01-14 22:20:00",30764,0.093,88.8,0,0.033,266.2,2.399,261.1,12.1,"NAN","NAN","NAN",0,0,3.94
"2024-01-14 22:30:00",30765,0.086,89.2,0,0.133,266.2,2.518,262,12.22,"NAN","NAN","NAN",0,0,4.59
"2024-01-14 22:40:00",30766,0.166,89.4,0,0.017,266.2,2.558,263.4,13.39,"NAN","NAN","NAN",0,0,5.3
"2024-01-14 22:50:00",30767,0.188,89.5,0,0.144,266.2,2.838,272.6,12.03,"NAN","NAN","NAN",0,0,5.24
"2024-01-14 23:00:00",30768,0.036,89.3,0,0.072,266.2,2.507,271.1,14.19,"NAN","NAN","NAN",0,0,4.37
"2024-01-14 23:10:00",30769,-0.003,88.6,0,0.072,266.2,2.981,267.3,15.11,"NAN","NAN","NAN",0,0,5.11
"2024-01-14 23:20:00",30770,0.01,88.5,0,0.039,266.2,2.432,266.7,12.38,"NAN","NAN","NAN",0,0,5.04
"2024-01-14 23:30:00",30771,0.042,88.5,0,0.106,266.2,2.354,269.5,11.46,"NAN","NAN","NAN",0,0,4.59
"2024-01-14 23:40:00",30772,0.065,88.8,0,0.028,266.2,2.297,268.8,11.34,"NAN","NAN","NAN",0,0,4.86
"2024-01-14 23:50:00",30773,0.121,89.5,0,0.172,266.2,2.328,264.1,12.66,"NAN","NAN","NAN",0,0,4.48
"2024-01-15 00:00:00",30774,0.235,89.8,0,0.056,266.2,2.512,264.5,12.28,"NAN","NAN","NAN",0,0,5.02
"2024-01-15 00:10:00",30775,0.36,90.3,0,0.067,266.2,2.768,266.2,10.73,"NAN","NAN","NAN",0,0,4.79
"2024-01-15 00:20:00",30776,0.512,90.8,0,0.067,266.2,2.759,271.9,14.89,"NAN","NAN","NAN",0,0,5.22
"2024-01-15 00:30:00",30777,0.675,90.5,0,0.139,266.2,2.485,270.9,13.06,"NAN","NAN","NAN",0,0,4.66
"2024-01-15 00:40:00",30778,0.737,90.3,0,0.017,266.2,2.762,269.3,14.46,"NAN","NAN","NAN",0,0,4.88
"2024-01-15 00:50:00",30779,0.664,90.4,0,0.156,266.2,2.493,261,10.84,"NAN","NAN","NAN",0,0,4.23
"2024-01-15 01:00:00",30780,0.582,90.9,0,0.094,266.2,2.085,259.8,11.48,"NAN","NAN","NAN",0,0,5.37
"2024-01-15 01:10:00",30781,0.562,91,0,0.094,266.3,2.45,264.4,12.92,"NAN","NAN","NAN",0,0,4.87
"2024-01-15 01:20:00",30782,0.598,90.2,0,0.033,266.2,2.088,266.6,13.73,"NAN","NAN","NAN",0,0,3.86
"2024-01-15 01:30:00",30783,0.543,90.2,0,0.111,266.2,1.71,267.2,13.45,"NAN","NAN","NAN",0,0,3.47
"2024-01-15 01:40:00",30784,0.572,89.7,0,0.006,266.2,2.064,261.3,16.49,"NAN","NAN","NAN",0,0,3.74
"2024-01-15 01:50:00",30785,0.494,90.1,0,0.144,266.2,1.573,261.5,18.1,"NAN","NAN","NAN",0,0,3.31
"2024-01-15 02:00:00",30786,0.711,88.9,0,0.083,266.2,2.356,268.8,19.03,"NAN","NAN","NAN",0,0,6.1
"2024-01-15 02:10:00",30787,0.926,87.2,0,0.078,266.2,2.471,266.6,18.37,"NAN","NAN","NAN",0,0,5.6
"2024-01-15 02:20:00",30788,0.818,87.7,0,0.033,266.2,1.658,269.8,21.37,"NAN","NAN","NAN",0,0,3.92
"2024-01-15 02:30:00",30789,0.841,87.1,0,0.133,266.2,1.594,264.1,20.28,"NAN","NAN","NAN",0,0,4.34
"2024-01-15 02:40:00",30790,0.947,85.7,0,0.006,266.2,1.445,273.9,24.58,"NAN","NAN","NAN",0,0,4.36
"2024-01-15 02:50:00",30791,1.021,84.7,0,0.161,266.2,1.37,291.5,36.85,"NAN","NAN","NAN",0,0,4.49
"2024-01-15 03:00:00",30792,1.011,84.4,0,0.061,266.2,1.936,292.8,26.24,"NAN","NAN","NAN",0,0,4.15
"2024-01-15 03:10:00",30793,0.944,83.7,0,0.083,266.2,1.938,284.5,33.08,"NAN","NAN","NAN",0,0,4.03
"2024-01-15 03:20:00",30794,0.852,83.5,0,0.05,266.2,2.12,286.4,24.43,"NAN","NAN","NAN",0,0,4.75
"2024-01-15 03:30:00",30795,0.66,84.4,0,0.094,266.2,1.557,269.4,22.98,"NAN","NAN","NAN",0,0,3.22
"2024-01-15 03:40:00",30796,0.35,86.1,0,0.022,266.2,1.248,260.3,15.05,"NAN","NAN","NAN",0,0,3.18
"2024-01-15 03:50:00",30797,0.103,89.1,0,0.161,266.2,1.726,270.1,15.59,"NAN","NAN","NAN",0,0,3
"2024-01-15 04:00:00",30798,0.029,89.8,0,0.083,266.2,1.82,277.2,13.21,"NAN","NAN","NAN",0,0,4.3
"2024-01-15 04:10:00",30799,-0.238,90.6,0,0.089,266.4,1.716,279.1,15.46,"NAN","NAN","NAN",0,0,3.73
"2024-01-15 04:20:00",30800,-0.389,90.6,0,0.044,266.4,1.334,290.1,20.62,"NAN","NAN","NAN",0,0,2.56
"2024-01-15 04:30:00",30801,-0.423,89.6,0,0.083,266.2,1.44,289.6,22.54,"NAN","NAN","NAN",0,0,2.98
"2024-01-15 04:40:00",30802,-0.532,88.9,0,0.017,266.2,0.996,298.8,21.98,"NAN","NAN","NAN",0,0,2.46
"2024-01-15 04:50:00",30803,-0.495,87.9,0,0.122,266.2,0.964,302.8,24.92,"NAN","NAN","NAN",0,0,2.78
"2024-01-15 05:00:00",30804,-0.396,85.9,0,0.089,266.2,1.266,289.9,25.58,"NAN","NAN","NAN",0,0,2.63
"2024-01-15 05:10:00",30805,-0.399,84.7,0,0.094,266.2,0.989,282.1,21.98,"NAN","NAN","NAN",0,0,2.41
"2024-01-15 05:20:00",30806,-0.487,84.4,0,0.05,266.2,0.992,269.1,18.75,"NAN","NAN","NAN",0,0,3.17
"2024-01-15 05:30:00",30807,-0.494,83.6,0,0.1,266.2,1.436,275.6,15.74,"NAN","NAN","NAN",0,0,3.11
"2024-01-15 05:40:00",30808,-0.486,83.2,0,0.022,266.2,1.64,275.9,16.88,"NAN","NAN","NAN",0,0,3.32
"2024-01-15 05:50:00",30809,-0.527,83.4,0,0.156,266.2,1.741,273.5,12.09,"NAN","NAN","NAN",0,0,2.91
"2024-01-15 06:00:00",30810,-0.57,83.8,0,0.111,266.2,1.684,280.4,21.48,"NAN","NAN","NAN",0,0,3.68
"2024-01-15 06:10:00",30811,-0.657,84.6,0,0.072,266.2,1.569,271.2,16.25,"NAN","NAN","NAN",0,0,3.07
"2024-01-15 06:20:00",30812,-0.725,85.2,0,0.061,266.2,1.298,281.3,18.55,"NAN","NAN","NAN",0,0,2.65
"2024-01-15 06:30:00",30813,-0.756,85.5,0,0.106,266.2,1.401,283,19.32,"NAN","NAN","NAN",0,0,2.98
"2024-01-15 06:40:00",30814,-0.754,85.5,0,0.028,266.2,1.303,293.6,25.72,"NAN","NAN","NAN",0,0,2.66
"2024-01-15 06:50:00",30815,-0.805,85.6,0,0.139,266.2,1.086,281,24.04,"NAN","NAN","NAN",0,0,2.17
"2024-01-15 07:00:00",30816,-0.966,86.5,0,0.117,266.2,1.168,257.5,25.55,"NAN","NAN","NAN",0,0,2.27
"2024-01-15 07:10:00",30817,-0.926,86.5,0,0.061,266.2,1.375,278.4,17.93,"NAN","NAN","NAN",0,0,2.6
"2024-01-15 07:20:00",30818,-0.905,86.4,0,0.106,266.2,0.959,280.6,28.7,"NAN","NAN","NAN",0,0,1.92
"2024-01-15 07:30:00",30819,-0.884,87.1,0,0.056,266.2,0.83,256.4,25.4,"NAN","NAN","NAN",0,0,1.59
"2024-01-15 07:40:00",30820,-0.757,86.7,0,0.083,266.2,1.253,272.1,19.61,"NAN","NAN","NAN",0,0,2.58
"2024-01-15 07:50:00",30821,-0.749,86.8,0,0.311,266.2,0.899,279.7,19.06,"NAN","NAN","NAN",0,0,2
"2024-01-15 08:00:00",30822,-0.774,87.5,0,0.255,266.2,1.015,262.7,17.53,"NAN","NAN","NAN",0,0,3.33
"2024-01-15 08:10:00",30823,-0.714,86.6,0,0.861,266.2,1.352,288.8,17.56,"NAN","NAN","NAN",0,0,2.81
"2024-01-15 08:20:00",30824,-0.745,86.8,0,1.655,266.2,0.732,289.4,31.43,"NAN","NAN","NAN",0,0,2.27
"2024-01-15 08:30:00",30825,-0.726,87.2,0,2.633,266.2,0.727,263.5,19.05,"NAN","NAN","NAN",0,0,1.41
"2024-01-15 08:40:00",30826,-0.64,86.9,0,5.604,266.2,0.993,287.5,19.58,"NAN","NAN","NAN",0,0,2.07
"2024-01-15 08:50:00",30827,-0.617,86.9,0,8.26,266.2,0.629,269.5,20.64,"NAN","NAN","NAN",0,0,1.44
"2024-01-15 09:00:00",30828,-0.555,86.8,0,11.08,266.2,1.123,271.7,17.21,"NAN","NAN","NAN",0,0,2.18
"2024-01-15 09:10:00",30829,-0.475,86.3,0,14.07,266.2,0.972,277.3,16.73,"NAN","NAN","NAN",0,0,2.37
"2024-01-15 09:20:00",30830,-0.452,86.2,0,17.22,266.2,0.88,279.8,20.03,"NAN","NAN","NAN",0,0,2.4
"2024-01-15 09:30:00",30831,-0.394,85.8,0,22.32,266.2,0.845,277.4,22.42,"NAN","NAN","NAN",0,0,2.49
"2024-01-15 09:40:00",30832,-0.353,85.4,0,22.34,266.2,1.123,264.4,19.4,"NAN","NAN","NAN",0,0,2.68
"2024-01-15 09:50:00",30833,-0.323,85.1,0,27.49,266.2,1.245,272.1,19.32,"NAN","NAN","NAN",0,0,2.57
"2024-01-15 10:00:00",30834,-0.302,85,0,26.35,266.2,1.625,267.9,16.73,"NAN","NAN","NAN",0,0,3.02
"2024-01-15 10:10:00",30835,-0.284,85.3,0,32.52,266.2,1.209,266.4,20.97,"NAN","NAN","NAN",0,0,2.95
"2024-01-15 10:20:00",30836,-0.234,85.7,0,41.6,266.2,1.213,256.2,21.54,"NAN","NAN","NAN",0,0,2.95
"2024-01-15 10:30:00",30837,-0.2,85.2,0,50.88,266.2,1.58,265.6,18.87,"NAN","NAN","NAN",0,0,2.84
"2024-01-15 10:40:00",30838,-0.084,85.4,0,59.63,266.2,1.124,253.9,20.47,"NAN","NAN","NAN",0,0,2.61
"2024-01-15 10:50:00",30839,-0.065,85.4,0,62.16,266.1,1.423,251.9,13.71,"NAN","NAN","NAN",0,0,2.78
"2024-01-15 11:00:00",30840,0.003,84.9,0,72.37,266.1,1.42,263.6,15.4,"NAN","NAN","NAN",0,0,3.05
"2024-01-15 11:10:00",30841,0.095,83.6,0,83.3,265.6,1.549,268.1,19.34,"NAN","NAN","NAN",0,0,3.49
"2024-01-15 11:20:00",30842,0.106,82.7,0,77.83,265.5,1.953,267.1,17.32,"NAN","NAN","NAN",0,0,3.73
"2024-01-15 11:30:00",30843,0.236,82.6,0,94.9,265.5,1.569,260.5,18.49,"NAN","NAN","NAN",0,0,3.27
"2024-01-15 11:40:00",30844,0.331,82.7,0,119.6,265.5,1.779,262.5,13.78,"NAN","NAN","NAN",0,0,4.43
"2024-01-15 11:50:00",30845,0.13,82.5,0,85.4,265.5,1.868,265,13.52,"NAN","NAN","NAN",0,0,3.47
"2024-01-15 12:00:00",30846,-0.027,81.8,0,64.15,265.9,2.064,267.9,15.71,"NAN","NAN","NAN",0,0,3.36
"2024-01-15 12:10:00",30847,0.289,81.1,0,242.5,265.9,1.415,269.1,14.69,"NAN","NAN","NAN",0,0,3.02
"2024-01-15 12:20:00",30848,1.418,75.01,0,306.8,265.3,1.973,266.9,16.57,"NAN","NAN","NAN",0,0,3.92
"2024-01-15 12:30:00",30849,1.774,73.5,0,260,265,1.7,259.4,13.02,"NAN","NAN","NAN",0,0,4.34
"2024-01-15 12:40:00",30850,1.478,74.08,0,198.9,265,2.104,266.5,17.29,"NAN","NAN","NAN",0,0,5.52
"2024-01-15 12:50:00",30851,0.779,76.98,0,159.6,265.5,1.764,263.7,15.78,"NAN","NAN","NAN",0,0,3.51
"2024-01-15 13:00:00",30852,2.178,73.82,0,472.9,265.1,1.963,251.3,14.75,"NAN","NAN","NAN",0,0,3.85
"2024-01-15 13:10:00",30853,1.988,73.46,0,210.7,264.8,2.321,246,11.75,"NAN","NAN","NAN",0,0,5.11
"2024-01-15 13:20:00",30854,1.399,75.41,0,168.7,265.2,2.105,258.4,13.55,"NAN","NAN","NAN",0,0,3.6
"2024-01-15 13:30:00",30855,1.309,75.36,0,131.1,265.5,1.801,265.8,13.89,"NAN","NAN","NAN",0,0,3.73
"2024-01-15 13:40:00",30856,1.618,74.18,0,260.8,265.4,1.692,264.6,14.02,"NAN","NAN","NAN",0,0,3.25
"2024-01-15 13:50:00",30857,3.001,69.14,0,389.8,264.8,1.42,265.8,17.04,"NAN","NAN","NAN",0,0,3.25
"2024-01-15 14:00:00",30858,3.548,67.51,0,395.3,264.8,1.77,250.7,17.56,"NAN","NAN","NAN",0,0,4.28
"2024-01-15 14:10:00",30859,3.613,68.71,0,409.5,264.7,2.307,239.2,12.46,"NAN","NAN","NAN",0,0,4.34
"2024-01-15 14:20:00",30860,3.102,69.93,0,174.5,264.7,2.301,243.9,15.55,"NAN","NAN","NAN",0,0,4.02
"2024-01-15 14:30:00",30861,1.783,74.3,0,74.46,265,1.995,257.4,16.33,"NAN","NAN","NAN",0,0,4.19
"2024-01-15 14:40:00",30862,1.866,74.68,0,103.4,265.2,1.5,270.6,18.33,"NAN","NAN","NAN",0,0,2.88
"2024-01-15 14:50:00",30863,2.057,73.46,0,116.7,264.9,1.908,272.8,20.22,"NAN","NAN","NAN",0,0,4.21
"2024-01-15 15:00:00",30864,2.055,74.16,0,94.8,264.9,2.191,264.8,14.98,"NAN","NAN","NAN",0,0,4.16
"2024-01-15 15:10:00",30865,2.063,74.41,0,102.9,264.8,2.056,265.1,14.66,"NAN","NAN","NAN",0,0,3.55
"2024-01-15 15:20:00",30866,2.055,76.2,0,83.1,265.3,2.53,260,14.65,"NAN","NAN","NAN",0,0,4.42
"2024-01-15 15:30:00",30867,2.155,75.38,0,75.04,265.5,3.299,270.9,20.44,"NAN","NAN","NAN",0,0,7.2
"2024-01-15 15:40:00",30868,1.964,76.05,0,53.02,265.5,3.559,275.3,18.62,"NAN","NAN","NAN",0,0,10.43
"2024-01-15 15:50:00",30869,1.744,77.81,0,42.43,265.5,3.442,281.3,16.94,"NAN","NAN","NAN",0,0,7.13
"2024-01-15 16:00:00",30870,1.602,79,0,41.33,265.5,2.709,278.4,17.57,"NAN","NAN","NAN",0,0,6.5
"2024-01-15 16:10:00",30871,1.48,79.79,0,25.27,265.5,2.434,276,16.45,"NAN","NAN","NAN",0,0,6.17
"2024-01-15 16:20:00",30872,1.354,80.4,0,20.13,265.5,2.827,274.4,16.23,"NAN","NAN","NAN",0,0,5.82
"2024-01-15 16:30:00",30873,1.303,80.1,0,14.8,265.5,2.854,276.9,15.52,"NAN","NAN","NAN",0,0,5.05
"2024-01-15 16:40:00",30874,1.2,79.84,0,9.37,265.5,2.918,272.8,16.94,"NAN","NAN","NAN",0,0,5.83
"2024-01-15 16:50:00",30875,1.139,78.25,0,5.197,265.5,2.618,274,19.29,"NAN","NAN","NAN",0,0,4.6
"2024-01-15 17:00:00",30876,1.11,77.11,0,1.999,265.5,2.69,283.5,20.1,"NAN","NAN","NAN",0,0,5.21
"2024-01-15 17:10:00",30877,1.147,75.99,0,1.294,265.5,3.06,271.5,17.45,"NAN","NAN","NAN",0,0,5.48
"2024-01-15 17:20:00",30878,1.101,76.24,0,0.328,265.5,3.068,275.5,17.68,"NAN","NAN","NAN",0,0,5.4
"2024-01-15 17:30:00",30879,1.035,76.77,0,0.2,265.5,3.352,279.1,19.18,"NAN","NAN","NAN",0,0,6.79
"2024-01-15 17:40:00",30880,0.964,77.6,0,0.117,265.5,3.094,285.8,19.48,"NAN","NAN","NAN",0,0,6.53
"2024-01-15 17:50:00",30881,0.864,79.04,0,0.139,265.5,2.368,286.2,20.01,"NAN","NAN","NAN",0,0,5.71
"2024-01-15 18:00:00",30882,0.783,80.3,0,0.078,265.5,2.574,286,20.11,"NAN","NAN","NAN",0,0,5.24
"2024-01-15 18:10:00",30883,0.713,81.3,0,0.089,265.5,3.301,281.1,17.94,"NAN","NAN","NAN",0,0,5.69
"2024-01-15 18:20:00",30884,0.623,82,0,0.028,265.5,3.064,282.4,17.77,"NAN","NAN","NAN",0,0,7.35
"2024-01-15 18:30:00",30885,0.587,81.6,0,0.117,265.5,2.969,289.7,20.46,"NAN","NAN","NAN",0,0,5.34
"2024-01-15 18:40:00",30886,0.565,81,0,0.006,265.5,2.607,283.9,18.17,"NAN","NAN","NAN",0,0,6.18
"2024-01-15 18:50:00",30887,0.475,81.6,0,0.161,265.5,2.547,291.6,18.71,"NAN","NAN","NAN",0,0,5.42
"2024-01-15 19:00:00",30888,0.357,82.4,0,0.067,265.5,2.781,288,23.12,"NAN","NAN","NAN",0,0,6.83
"2024-01-15 19:10:00",30889,0.195,83.3,0,0.078,265.5,2.663,277.7,21.2,"NAN","NAN","NAN",0,0,5.66
"2024-01-15 19:20:00",30890,0.066,83.4,0,0.05,265.7,2.297,283.3,20.61,"NAN","NAN","NAN",0,0,6.52
"2024-01-15 19:30:00",30891,0.058,82.5,0,0.067,265.6,2.084,291.3,26.92,"NAN","NAN","NAN",0,0,5.8
"2024-01-15 19:40:00",30892,0.074,81.3,0,0.017,265.5,2.171,290.5,21.42,"NAN","NAN","NAN",0,0,3.8
"2024-01-15 19:50:00",30893,-0.047,81.6,0,0.139,265.5,1.961,286.7,17.36,"NAN","NAN","NAN",0,0,5.52
"2024-01-15 20:00:00",30894,-0.17,82.3,0,0.089,265.7,2.35,288.1,18.88,"NAN","NAN","NAN",0,0,5.07
"2024-01-15 20:10:00",30895,-0.214,81.8,0,0.056,265.6,2.407,283.5,17.01,"NAN","NAN","NAN",0,0,4.67
"2024-01-15 20:20:00",30896,-0.271,81.7,0,0.061,265.5,2.267,284.3,19.56,"NAN","NAN","NAN",0,0,3.93
"2024-01-15 20:30:00",30897,-0.281,81.4,0,0.106,265.5,2.03,287.9,20.5,"NAN","NAN","NAN",0,0,4.77
"2024-01-15 20:40:00",30898,-0.342,81.9,0,0.017,265.6,2.066,282,26.56,"NAN","NAN","NAN",0,0,4.09
"2024-01-15 20:50:00",30899,-0.436,82.2,0,0.156,265.7,1.571,284.6,34.43,"NAN","NAN","NAN",0,0,3.72
"2024-01-15 21:00:00",30900,-0.681,84.1,0,0.117,266,0.873,247.9,41.45,"NAN","NAN","NAN",0,0,2.68
"2024-01-15 21:10:00",30901,-0.964,85.3,0,0.078,266.2,0.655,0,0,"NAN","NAN","NAN",0,0,1.81
"2024-01-15 21:20:00",30902,-1.34,86.6,0,0.056,266.2,0.396,78.68,62.46,"NAN","NAN","NAN",0,0,0.71
"2024-01-15 21:30:00",30903,-1.642,88.2,0,0.106,266.6,0.498,245.9,62.91,"NAN","NAN","NAN",0,0,1.01
"2024-01-15 21:40:00",30904,-1.372,89.6,0,0.039,266.4,0.794,251.6,21.98,"NAN","NAN","NAN",0,0,1.97
"2024-01-15 21:50:00",30905,-1.075,88.8,0,0.128,266.2,0.83,263.5,22.05,"NAN","NAN","NAN",0,0,1.72
"2024-01-15 22:00:00",30906,-1.017,87.9,0,0.094,266.2,0.663,297.4,20.75,"NAN","NAN","NAN",0,0,1.04
"2024-01-15 22:10:00",30907,-0.986,87.4,0,0.061,266.2,0.72,310.7,16.95,"NAN","NAN","NAN",0,0,1.77
"2024-01-15 22:20:00",30908,-0.952,87,0,0.083,266.2,0.66,329.9,18.38,"NAN","NAN","NAN",0,0,1.2
"2024-01-15 22:30:00",30909,-1.086,88,0,0.111,266.2,0.684,324.6,21.72,"NAN","NAN","NAN",0,0,1.61
"2024-01-15 22:40:00",30910,-1.075,88.6,0,0.056,266.2,1.229,354.6,11.72,"NAN","NAN","NAN",0,0,1.61
"2024-01-15 22:50:00",30911,-1.308,89.3,0,0.133,266.2,0.75,339.6,10.59,"NAN","NAN","NAN",0,0,1.31
"2024-01-15 23:00:00",30912,-1.595,87.5,0,0.1,266.2,0.914,339.3,35.93,"NAN","NAN","NAN",0,0,2.72
"2024-01-15 23:10:00",30913,-1.829,83.5,0,0.072,266.2,0.664,302.5,57.25,"NAN","NAN","NAN",0,0,1.72
"2024-01-15 23:20:00",30914,-1.74,78.51,0,0.078,266.2,0.841,292.9,25.49,"NAN","NAN","NAN",0,0,1.49
"2024-01-15 23:30:00",30915,-2.056,77.7,0,0.106,266.2,1.17,335.3,13.55,"NAN","NAN","NAN",0,0,2.1
"2024-01-15 23:40:00",30916,-2.571,80.6,0,0.056,266.2,0.932,321.7,11.92,"NAN","NAN","NAN",0,0,1.47
"2024-01-15 23:50:00",30917,-2.82,81.6,0,0.1,266.2,1.08,318.6,10.34,"NAN","NAN","NAN",0,0,1.52
"2024-01-16 00:00:00",30918,-3.185,86.5,0,0.117,266.3,1.07,323.7,5.532,"NAN","NAN","NAN",0,0,1.5
"2024-01-16 00:10:00",30919,-3.61,86.1,0,0.039,266.3,1.075,329.3,9,"NAN","NAN","NAN",0,0,1.5
"2024-01-16 00:20:00",30920,-3.812,85.5,0,0.094,266.3,1.018,324.9,12.51,"NAN","NAN","NAN",0,0,1.58
"2024-01-16 00:30:00",30921,-3.557,84.2,0,0.056,266.3,1.062,325.7,11.04,"NAN","NAN","NAN",0,0,1.9
"2024-01-16 00:40:00",30922,-3.716,84,0,0.05,266.3,1.024,321.7,10.48,"NAN","NAN","NAN",0,0,1.65
"2024-01-16 00:50:00",30923,-4.05,86,0,0.078,266.3,0.871,324.5,14.76,"NAN","NAN","NAN",0,0,1.31
"2024-01-16 01:00:00",30924,-3.982,85.7,0,0.117,266.3,0.976,325.3,8.76,"NAN","NAN","NAN",0,0,1.71
"2024-01-16 01:10:00",30925,-4.351,87.2,0,0.061,266.3,0.997,328.2,9.76,"NAN","NAN","NAN",0,0,1.47
"2024-01-16 01:20:00",30926,-4.472,88,0,0.083,266.3,0.961,323.9,7.385,"NAN","NAN","NAN",0,0,1.41
"2024-01-16 01:30:00",30927,-4.656,88.3,0,0.083,266.4,0.814,312.7,11.5,"NAN","NAN","NAN",0,0,1.18
"2024-01-16 01:40:00",30928,-4.678,89,0,0.117,266.7,0.74,317.1,14.71,"NAN","NAN","NAN",0,0,1.12
"2024-01-16 01:50:00",30929,-4.479,87.2,0,0.067,266.4,0.825,326.8,6.079,"NAN","NAN","NAN",0,0,1.16
"2024-01-16 02:00:00",30930,-4.656,86.5,0,0.117,266.3,0.865,322.5,13.66,"NAN","NAN","NAN",0,0,1.56
"2024-01-16 02:10:00",30931,-4.65,87.8,0,0.044,266.4,0.969,320.9,3.561,"NAN","NAN","NAN",0,0,1.35
"2024-01-16 02:20:00",30932,-4.767,87.9,0,0.122,266.3,0.803,322.4,7.238,"NAN","NAN","NAN",0,0,1.07
"2024-01-16 02:30:00",30933,-4.775,88.3,0,0.044,266.3,1.031,327.2,7.969,"NAN","NAN","NAN",0,0,1.9
